5.185547,190.3711,167.60742,73.125,-0.263671875,0.8667389
4.74609375,190.3711,167.60742,73.125,-0.263671875,0.8667389
3.69140625,190.3711,167.60742,73.125,0.0,0.8667389
2.7246094,190.3711,167.60742,73.125,-0.17578125,0.8667389
2.0214844,190.3711,167.60742,73.125,-0.17578125,0.8667389
2.0214844,190.3711,167.60742,73.125,-0.263671875,0.8667389
2.109375,190.3711,167.60742,73.125,-0.263671875,0.8667389
2.109375,190.3711,167.60742,73.125,-0.263671875,0.8667389
2.109375,190.3711,167.60742,73.125,-0.263671875,0.8667389
2.109375,190.3711,167.60742,73.125,-0.263671875,0.8667389
2.109375,190.3711,167.60742,73.125,-0.263671875,0.8667389
2.109375,190.3711,167.60742,73.125,-0.263671875,0.8667389
2.109375,190.3711,167.60742,73.125,-0.263671875,0.8667389
2.109375,190.3711,167.60742,73.125,-0.17578125,0.8667389
2.109375,190.3711,167.60742,73.125,0.17578125,0.8667389
2.109375,190.3711,167.60742,73.125,0.439453125,0.8667389
2.109375,190.3711,167.60742,73.125,0.6152344,0.8667389
2.109375,190.3711,167.60742,73.125,0.703125,0.8667389
2.109375,190.3711,167.60742,73.125,0.703125,0.8667389
2.109375,190.3711,167.60742,73.125,0.6152344,0.8667389
2.109375,190.3711,167.60742,73.125,0.6152344,0.8667389
2.109375,190.3711,167.60742,73.125,0.52734375,0.8667389
2.109375,190.3711,167.60742,73.125,0.3515625,0.8667389
2.109375,190.3711,167.60742,73.125,0.3515625,0.8667389
2.109375,190.3711,167.60742,73.125,0.3515625,0.8667389
2.109375,190.3711,167.60742,73.125,0.439453125,0.8667389
2.109375,190.3711,167.60742,73.125,0.6152344,0.8667389
2.109375,190.3711,167.60742,73.125,0.6152344,0.8667389
2.109375,190.3711,167.60742,73.125,0.703125,0.8667389
2.109375,190.3711,167.60742,73.125,0.703125,0.8667389
2.109375,190.3711,167.60742,73.125,0.703125,0.8667389
2.109375,190.3711,167.60742,73.125,0.703125,0.8667389
2.109375,190.3711,167.60742,73.125,0.703125,0.8667389
2.109375,190.3711,167.60742,73.125,0.703125,0.8667389
2.28515625,190.3711,167.60742,73.125,0.703125,0.8667389
2.7246094,190.3711,167.60742,73.125,0.703125,0.8667389
3.1640625,190.3711,167.60742,73.03711,0.703125,0.8667389
3.6035156,190.3711,167.60742,72.94922,0.703125,0.8667389
4.3066406,190.3711,167.60742,73.21289,0.703125,0.8667389
5.185547,190.3711,167.60742,73.47656,0.703125,0.8667389
5.9765625,190.3711,167.60742,73.740234,0.703125,0.8667389
6.85546875,190.3711,167.25586,74.00391,0.703125,0.8667389
7.734375,190.3711,166.8164,74.26758,0.703125,0.8667389
8.525391,190.01953,166.55273,74.88281,0.703125,0.8667389
8.876953,189.3164,165.0586,75.49805,0.7910156,0.8667389
8.525391,188.61328,163.125,75.9375,1.40625,0.8667389
8.349609,187.5586,161.63086,76.28906,2.109375,0.8667389
8.173828,186.41602,160.3125,76.552734,2.3730469,0.8667389
7.91015625,185.53711,159.25781,76.728516,2.3730469,0.8667389
7.91015625,185.27344,158.73047,76.9043,2.4609375,0.8667389
7.998047,185.18555,158.64258,76.9043,2.4609375,0.8667389
8.0859375,185.18555,158.4668,76.9043,2.28515625,0.8667389
8.0859375,185.27344,158.203125,77.08008,2.109375,0.8667389
7.998047,185.27344,157.58789,77.60742,2.0214844,0.8667389
7.998047,184.921875,156.26953,78.046875,1.7578125,0.8667389
7.734375,183.6914,154.6875,78.66211,2.1972656,0.8667389
6.9433594,182.02148,152.31445,79.365234,2.7246094,0.8667389
5.9765625,179.82422,149.32617,80.41992,3.33984375,0.8667389
4.8339844,177.01172,146.07422,82.79297,4.1308594,0.8667389
3.8671875,173.75977,142.29492,84.81445,4.74609375,0.8667389
3.33984375,170.33203,137.90039,87.09961,5.2734375,0.8667389
3.1640625,167.16797,132.97852,89.384766,5.888672,0.8667389
3.1640625,163.91602,127.88086,91.75781,6.2402344,0.8667389
2.9003906,160.75195,122.25586,94.13086,6.4160156,0.8667389
2.63671875,157.67578,116.71875,96.76758,6.591797,0.8667389
2.28515625,154.51172,110.83008,99.84375,6.6796875,0.8667389
2.109375,151.34766,104.853516,102.2168,6.767578,0.8667389
2.5488281,148.71094,99.052734,103.53516,6.50390625,0.8667389
3.6035156,147.2168,93.86719,104.41406,5.625,0.8667389
4.658203,146.07422,89.208984,105.0293,4.658203,0.8667389
5.888672,144.93164,85.25391,105.38086,3.515625,0.8667389
7.3828125,143.70117,81.82617,105.55664,2.4609375,0.8667389
7.734375,142.38281,79.27734,105.73242,1.93359375,0.8667389
8.173828,141.328125,77.34375,105.73242,1.1425781,0.8667389
8.7890625,140.53711,75.76172,105.73242,0.52734375,0.8667389
9.140625,139.30664,74.17969,105.73242,0.439453125,0.8667389
9.404297,137.98828,72.86133,105.73242,0.263671875,0.8667389
10.019531,136.58203,71.2793,105.73242,0.17578125,0.8667389
10.371094,134.73633,69.521484,105.73242,0.17578125,0.8667389
10.371094,132.80273,67.76367,105.73242,0.17578125,0.8667389
10.546875,130.60547,65.74219,105.73242,0.17578125,0.8667389
10.634766,128.4961,63.6328125,105.73242,0.17578125,0.8667389
10.722656,126.5625,61.5234375,105.73242,0.263671875,0.8667389
10.722656,124.7168,59.853516,105.73242,0.6152344,0.8667389
10.634766,122.7832,58.535156,105.73242,0.9667969,0.8667389
10.458984,121.02539,57.56836,105.73242,1.4941406,0.8667389
9.931641,119.35547,56.953125,105.73242,2.28515625,0.8667389
9.228516,117.77344,56.689453,105.73242,3.515625,0.8667389
8.4375,116.54297,56.689453,105.73242,4.5703125,0.8667389
7.8222656,115.48828,57.216797,105.73242,5.625,0.8667389
6.767578,114.521484,57.56836,105.73242,6.767578,0.8667389
5.888672,113.55469,57.83203,105.73242,8.0859375,0.8667389
5.361328,112.76367,57.83203,105.73242,9.140625,0.8667389
5.09765625,112.06055,57.83203,105.73242,9.931641,0.8667389
5.09765625,111.62109,57.83203,105.73242,10.810547,0.8667389
5.09765625,111.09375,57.83203,105.73242,11.6015625,0.9750812
4.5703125,110.56641,57.83203,105.73242,12.041016,1.0834236
4.1308594,109.95117,57.83203,105.73242,12.3046875,3.9003248
3.6035156,109.51172,57.83203,105.73242,12.480469,7.692308
3.1640625,109.33594,57.83203,105.73242,12.919922,13.1094265
2.3730469,109.24805,57.83203,105.73242,13.271484,19.393284
1.7578125,109.24805,57.83203,105.73242,13.535156,26.218853
1.23046875,109.24805,57.91992,105.73242,13.623047,32.17768
0.9667969,109.24805,58.447266,105.73242,13.798828,36.72806
0.87890625,109.16016,58.535156,105.73242,13.798828,39.978333
0.87890625,108.80859,58.535156,105.73242,13.798828,42.145176
1.0546875,108.54492,58.535156,105.73242,13.798828,43.336945
1.1425781,108.45703,58.535156,105.73242,13.798828,44.203682
1.1425781,108.28125,58.535156,105.73242,13.798828,44.962082
1.0546875,107.92969,58.535156,105.73242,13.798828,45.720474
0.9667969,107.490234,58.7109375,105.73242,13.798828,46.153847
0.9667969,107.40234,59.23828,105.73242,13.798828,46.37053
0.9667969,107.40234,59.941406,105.73242,13.798828,46.8039
1.0546875,107.40234,60.38086,105.73242,13.798828,47.23727
1.1425781,107.40234,60.8203125,105.73242,13.798828,47.77898
1.1425781,107.05078,61.259766,105.73242,13.798828,48.320694
1.0546875,106.61133,61.875,105.73242,13.974609,48.53738
0.9667969,105.99609,62.753906,105.73242,14.326172,48.862408
0.9667969,105.0293,63.10547,105.73242,14.589844,49.295773
0.9667969,104.0625,63.36914,105.73242,14.677734,49.512463
1.0546875,102.91992,63.36914,105.73242,14.765625,49.6208
1.0546875,101.865234,63.36914,105.73242,14.765625,49.6208
1.0546875,100.546875,63.36914,105.73242,14.853516,49.6208
1.0546875,99.052734,63.28125,105.73242,15.292969,49.6208
1.0546875,97.29492,63.01758,105.64453,15.556641,49.837486
1.0546875,95.71289,63.01758,105.11719,15.644531,49.837486
1.1425781,94.30664,63.01758,104.58984,15.732422,50.48754
1.58203125,93.07617,63.01758,104.41406,16.083984,51.02925
1.93359375,92.37305,63.01758,103.79883,16.347656,51.35428
2.28515625,91.75781,63.36914,103.271484,16.611328,51.78765
2.5488281,91.40625,64.24805,102.39258,16.611328,52.22102
2.7246094,91.31836,65.74219,101.16211,16.78711,52.546047
2.7246094,91.31836,67.67578,99.93164,16.96289,52.979416
2.5488281,91.31836,69.96094,98.52539,17.314453,53.30444
2.4609375,91.31836,72.509766,96.67969,17.578125,53.521126
2.4609375,91.40625,75.234375,94.57031,17.666016,53.737812
2.5488281,91.40625,78.046875,92.54883,17.666016,53.737812
2.5488281,91.58203,80.771484,90.52734,17.666016,53.737812
2.5488281,91.66992,83.4082,88.59375,17.666016,53.737812
2.5488281,91.75781,85.3418,87.01172,17.841797,53.737812
2.5488281,91.75781,87.09961,85.25391,18.28125,54.60455
2.5488281,91.75781,88.33008,83.84766,18.544922,54.17118
2.5488281,91.40625,88.85742,82.61719,18.6328125,54.279526
2.63671875,91.05469,89.12109,81.47461,18.984375,54.60455
2.98828125,90.35156,89.296875,80.50781,18.720703,54.821236
3.2519531,89.56055,89.296875,79.62891,18.720703,54.71289
3.4277344,88.68164,89.296875,78.57422,18.720703,54.821236
3.515625,87.71484,89.296875,77.7832,18.457031,54.821236
3.6035156,86.83594,89.296875,76.9043,18.457031,54.929577
3.6035156,86.13281,89.296875,76.11328,18.457031,55.2546
3.6035156,85.51758,89.384766,75.49805,18.36914,55.47129
3.6035156,85.078125,89.384766,74.88281,18.6328125,55.904655
3.6035156,84.46289,89.384766,74.53125,18.720703,56.229687
3.6035156,83.84766,89.296875,74.26758,18.720703,56.771397
3.6035156,83.671875,89.208984,74.0918,18.720703,56.771397
3.515625,83.583984,89.208984,74.00391,18.720703,56.771397
3.33984375,83.583984,89.208984,73.828125,18.720703,56.771397
3.33984375,83.583984,89.208984,73.65234,18.808594,56.55471
3.33984375,83.583984,89.384766,73.38867,18.720703,56.013
3.33984375,83.671875,89.64844,73.21289,18.720703,54.929577
3.33984375,83.759766,89.73633,73.21289,18.720703,52.979416
3.33984375,83.759766,89.73633,73.21289,18.720703,49.512463
3.33984375,83.759766,89.73633,72.77344,19.072266,43.445286
3.2519531,83.759766,89.47266,71.89453,19.160156,35.644638
3.33984375,83.671875,89.208984,71.80664,19.248047,27.193933
3.33984375,83.583984,88.76953,71.80664,18.720703,20.043337
3.1640625,83.583984,88.24219,71.89453,18.984375,15.926327
3.1640625,83.4082,87.978516,71.98242,19.160156,14.951245
3.2519531,83.23242,87.890625,71.98242,18.984375,14.734562
3.33984375,83.14453,87.53906,72.1582,18.720703,14.734562
3.33984375,83.05664,87.27539,72.07031,18.457031,14.626219
3.33984375,83.05664,87.1875,72.1582,18.28125,14.517877
3.33984375,83.05664,87.27539,71.98242,18.19336,14.517877
3.33984375,83.14453,87.36328,72.1582,18.19336,14.517877
3.33984375,83.4082,87.36328,72.07031,18.19336,14.517877
3.33984375,83.84766,87.45117,72.333984,18.19336,14.517877
3.33984375,84.28711,87.45117,72.68555,18.19336,14.517877
3.33984375,84.81445,87.53906,73.38867,18.19336,14.517877
3.33984375,85.51758,87.53906,74.53125,18.19336,14.517877
3.33984375,86.484375,87.53906,75.67383,18.19336,14.517877
3.33984375,87.62695,87.53906,77.08008,18.6328125,14.517877
3.33984375,89.12109,87.53906,78.57422,18.984375,14.517877
3.33984375,90.791016,87.53906,79.80469,19.248047,14.517877
3.33984375,92.63672,87.53906,81.03516,19.3359375,14.517877
3.33984375,94.833984,87.53906,82.265625,19.3359375,14.517877
3.33984375,97.03125,87.53906,83.4082,19.160156,14.517877
3.33984375,99.4043,87.53906,84.72656,18.720703,14.517877
3.4277344,101.77734,86.83594,86.2207,17.841797,14.517877
3.6035156,103.71094,85.51758,88.50586,17.050781,14.517877
4.04296875,105.11719,83.671875,90.791016,16.699219,14.517877
4.39453125,105.99609,81.03516,92.98828,15.996094,14.517877
5.0097656,106.34766,77.958984,95.44922,15.46875,14.517877
5.625,106.34766,74.17969,98.08594,14.853516,14.517877
6.15234375,106.34766,70.13672,100.72266,14.0625,14.517877
6.85546875,106.34766,65.83008,102.56836,13.095703,14.517877
7.734375,106.43555,61.61133,103.71094,12.392578,14.517877
8.613281,106.96289,58.183594,104.41406,11.513672,14.517877
9.580078,107.666016,55.546875,104.94141,10.722656,14.517877
10.810547,108.45703,53.70117,105.38086,10.107422,14.517877
12.041016,109.42383,52.3828125,105.55664,9.140625,14.517877
13.271484,110.390625,51.416016,105.73242,8.173828,14.517877
14.765625,111.18164,50.53711,105.82031,7.294922,14.517877
16.611328,111.884766,49.833984,105.9082,6.328125,14.517877
18.28125,112.58789,49.04297,105.9082,5.361328,14.517877
19.951172,113.02734,48.1640625,105.9082,4.482422,14.517877
21.621094,113.4668,47.285156,105.9082,3.515625,14.517877
23.291016,113.99414,46.58203,105.9082,2.63671875,14.517877
24.697266,114.43359,46.14258,105.9082,1.7578125,14.517877
26.455078,115.04883,45.878906,105.9082,1.0546875,14.517877
28.21289,115.48828,45.3515625,105.99609,0.703125,14.517877
30.058594,115.75195,44.6484375,105.99609,0.52734375,14.517877
32.51953,115.75195,43.76953,105.99609,0.3515625,14.409534
35.15625,115.75195,42.626953,105.9082,0.17578125,14.409534
37.70508,115.66406,41.308594,105.64453,0.17578125,14.409534
40.60547,115.48828,39.990234,105.11719,0.17578125,14.409534
43.41797,115.48828,39.11133,104.41406,0.263671875,14.409534
46.23047,115.48828,38.3203125,103.62305,0.703125,14.409534
48.603516,115.40039,37.88086,102.83203,1.3183594,14.409534
50.88867,115.40039,37.79297,101.953125,2.109375,14.409534
53.26172,115.40039,37.70508,101.25,3.0761719,14.409534
55.371094,115.40039,37.70508,100.72266,4.21875,14.409534
57.216797,115.22461,37.70508,100.10742,5.361328,14.409534
59.0625,114.87305,37.70508,99.75586,6.85546875,14.409534
60.55664,114.16992,37.70508,99.49219,8.525391,14.409534
61.875,113.37891,37.70508,99.4043,10.283203,14.409534
63.01758,112.76367,37.441406,99.31641,12.128906,14.409534
63.984375,111.884766,36.9140625,99.31641,14.0625,14.409534
64.77539,111.09375,36.38672,99.31641,15.8203125,14.409534
65.56641,110.302734,35.683594,99.31641,17.2265625,14.409534
65.91797,109.6875,35.15625,99.31641,18.28125,14.409534
66.18164,108.896484,34.89258,99.4043,19.3359375,14.409534
66.44531,108.10547,34.453125,99.4043,20.214844,14.409534
66.5332,107.578125,34.1015625,99.140625,20.917969,14.409534
66.5332,107.22656,34.01367,99.140625,21.708984,14.409534
66.5332,106.69922,33.75,99.140625,22.58789,14.409534
66.5332,106.34766,33.222656,99.140625,23.027344,14.409534
66.5332,106.171875,32.6953125,99.052734,23.291016,14.409534
66.5332,105.82031,31.9921875,98.96484,23.5546875,14.409534
66.5332,105.55664,31.464844,98.96484,23.642578,14.409534
66.44531,105.55664,31.113281,98.96484,23.730469,14.409534
66.35742,105.55664,30.9375,98.96484,23.5546875,14.409534
66.18164,105.55664,30.9375,98.96484,23.291016,14.409534
66.00586,105.55664,30.84961,98.96484,23.203125,14.409534
66.00586,105.55664,30.84961,99.140625,23.203125,14.409534
66.00586,105.55664,30.84961,99.140625,23.203125,14.409534
66.09375,105.38086,30.84961,98.96484,23.203125,14.409534
66.18164,105.20508,30.84961,99.052734,23.027344,14.409534
66.18164,105.20508,30.84961,99.228516,22.58789,14.409534
66.18164,105.20508,30.84961,99.31641,22.41211,14.409534
66.09375,105.20508,30.84961,99.75586,22.060547,16.684725
65.91797,105.29297,30.84961,99.84375,21.621094,21.12676
65.74219,105.55664,30.9375,99.84375,21.357422,26.327192
65.302734,105.82031,31.376953,99.84375,21.18164,34.561214
64.86328,106.259766,32.08008,99.84375,21.09375,43.661972
64.42383,106.61133,32.871094,99.84375,21.09375,53.08776
64.16016,106.875,33.222656,99.84375,21.00586,62.080173
63.984375,106.96289,33.310547,99.84375,20.566406,70.63922
63.984375,107.05078,33.75,99.84375,20.302734,77.78981
64.072266,107.22656,34.189453,99.66797,20.214844,83.640305
64.33594,107.22656,34.277344,99.31641,20.214844,87.54063
64.51172,107.22656,34.277344,99.140625,20.126953,89.924164
64.59961,107.31445,34.277344,98.96484,20.126953,91.00758
64.59961,107.31445,34.277344,98.96484,20.0390625,91.11593
64.33594,107.31445,34.277344,98.96484,20.126953,90.35753
64.072266,107.31445,34.277344,98.96484,20.0390625,88.624054
63.984375,107.31445,34.277344,98.96484,20.0390625,85.59046
63.984375,107.490234,34.277344,98.96484,20.0390625,81.14843
64.072266,107.578125,34.277344,98.96484,19.951172,75.62297
64.16016,108.10547,34.277344,98.96484,19.77539,68.58072
64.24805,108.45703,34.277344,98.96484,19.77539,60.56338
64.24805,108.80859,34.277344,98.96484,19.77539,51.895992
64.24805,109.16016,34.277344,98.70117,19.77539,42.57855
64.16016,109.51172,34.277344,98.34961,19.59961,34.019505
64.072266,109.59961,34.277344,98.08594,19.3359375,26.218853
63.984375,109.59961,34.277344,97.99805,19.248047,19.284939
63.984375,109.59961,34.277344,97.91016,19.160156,12.567714
