state
"[59.32617, 110.12695, 36.123047, 83.4082, 16.259766, 64.57205]"
"[59.0625, 110.12695, 36.29883, 83.4082, 16.259766, 56.12134]"
"[58.97461, 110.21484, 36.47461, 83.4082, 16.259766, 47.34561]"
"[58.97461, 110.21484, 36.47461, 83.4082, 16.259766, 38.46154]"
"[58.97461, 110.21484, 36.47461, 83.4082, 16.259766, 29.685806]"
"[59.0625, 110.12695, 36.47461, 83.4082, 16.259766, 21.235102]"
"[59.15039, 110.12695, 36.47461, 83.4082, 16.259766, 13.434453]"
"[59.15039, 110.12695, 36.47461, 83.4082, 16.171875, 8.234019]"
"[59.15039, 110.12695, 36.47461, 83.4082, 15.644531, 5.3087754]"
"[59.0625, 110.12695, 36.5625, 83.4082, 15.380859, 4.0086675]"
"[59.0625, 110.12695, 36.65039, 83.4082, 15.205078, 3.2502706]"
"[58.97461, 110.12695, 36.82617, 83.4082, 15.205078, 2.1668472]"
"[58.97461, 110.21484, 37.177734, 83.4082, 15.205078, 1.5167931]"
"[58.97461, 110.21484, 37.353516, 83.4082, 15.029297, 1.191766]"
"[58.88672, 110.12695, 37.353516, 83.4082, 15.029297, 0.9750812]"
"[58.447266, 110.12695, 37.353516, 83.4082, 14.853516, 0.8667389]"
"[57.56836, 110.12695, 37.353516, 83.4082, 14.501953, 0.8667389]"
"[56.42578, 110.21484, 37.353516, 83.14453, 14.0625, 0.8667389]"
"[55.01953, 110.21484, 37.79297, 82.61719, 13.623047, 0.8667389]"
"[53.0859375, 110.21484, 38.14453, 82.353516, 13.271484, 0.8667389]"
"[50.80078, 110.21484, 38.408203, 82.177734, 12.568359, 0.8667389]"
"[47.98828, 110.478516, 39.11133, 82.08984, 11.953125, 0.8667389]"
"[44.73633, 111.09375, 40.078125, 82.08984, 11.513672, 0.8667389]"
"[41.1328125, 111.62109, 40.95703, 81.29883, 10.634766, 0.8667389]"
"[37.089844, 112.23633, 42.01172, 80.50781, 10.019531, 0.8667389]"
"[32.60742, 113.115234, 43.68164, 79.89258, 9.667969, 0.8667389]"
"[28.03711, 113.90625, 45.439453, 79.27734, 9.404297, 0.8667389]"
"[23.642578, 114.697266, 46.933594, 78.75, 9.316406, 0.8667389]"
"[19.160156, 115.04883, 47.8125, 78.48633, 9.140625, 0.8667389]"
"[14.765625, 115.3125, 48.251953, 78.39844, 9.140625, 0.8667389]"
"[11.513672, 115.66406, 48.8671875, 78.39844, 9.228516, 0.8667389]"
"[8.7890625, 116.36719, 49.746094, 78.39844, 9.4921875, 0.8667389]"
"[6.85546875, 117.1582, 50.80078, 78.39844, 9.84375, 0.8667389]"
"[5.44921875, 117.77344, 52.03125, 78.39844, 10.283203, 0.8667389]"
"[4.658203, 118.740234, 53.4375, 78.66211, 10.722656, 0.8667389]"
"[4.04296875, 119.9707, 54.84375, 78.92578, 11.25, 0.8667389]"
"[3.4277344, 121.46484, 56.865234, 78.92578, 11.513672, 0.8667389]"
"[2.98828125, 123.66211, 59.23828, 78.92578, 11.865234, 0.8667389]"
"[2.4609375, 126.29883, 61.69922, 78.92578, 12.3046875, 0.8667389]"
"[2.28515625, 129.28711, 64.51172, 78.92578, 12.480469, 0.8667389]"
"[2.1972656, 132.80273, 67.67578, 78.92578, 12.65625, 0.8667389]"
"[2.28515625, 137.02148, 70.927734, 79.01367, 12.65625, 0.8667389]"
"[2.9003906, 141.5039, 74.26758, 79.7168, 12.832031, 0.8667389]"
"[3.7792969, 146.33789, 77.51953, 80.50781, 13.359375, 0.8667389]"
"[4.74609375, 151.43555, 80.771484, 81.47461, 13.7109375, 0.8667389]"
"[5.888672, 156.70898, 83.583984, 82.70508, 13.7109375, 0.75839657]"
"[7.20703125, 162.07031, 86.30859, 83.49609, 13.7109375, 0.75839657]"
"[7.91015625, 167.16797, 89.208984, 84.375, 13.535156, 0.75839657]"
"[8.173828, 172.96875, 91.93359, 84.63867, 13.271484, 0.75839657]"
"[8.349609, 177.890625, 94.6582, 84.81445, 13.183594, 0.75839657]"
"[8.876953, 182.90039, 96.328125, 85.51758, 13.183594, 0.75839657]"
"[10.371094, 186.24023, 96.416016, 86.92383, 13.183594, 0.75839657]"
"[10.722656, 188.4375, 97.11914, 88.1543, 13.183594, 0.75839657]"
"[10.546875, 189.140625, 97.91016, 88.94531, 13.183594, 0.75839657]"
"[10.107422, 189.49219, 98.34961, 89.12109, 13.271484, 0.75839657]"
"[10.283203, 189.66797, 99.4043, 88.68164, 13.183594, 0.75839657]"
"[10.8984375, 189.66797, 100.10742, 87.62695, 13.183594, 0.75839657]"
"[11.425781, 189.66797, 101.865234, 86.2207, 13.183594, 0.75839657]"
"[11.689453, 189.66797, 103.71094, 83.93555, 13.183594, 0.75839657]"
"[11.425781, 189.66797, 106.171875, 81.38672, 13.359375, 0.75839657]"
"[11.513672, 189.66797, 108.984375, 78.57422, 13.183594, 0.75839657]"
"[11.425781, 189.66797, 112.06055, 75.322266, 13.183594, 0.75839657]"
"[11.25, 189.66797, 115.48828, 72.333984, 13.0078125, 0.75839657]"
"[10.986328, 189.66797, 119.0918, 69.43359, 12.65625, 0.75839657]"
"[10.634766, 189.66797, 122.958984, 67.14844, 12.216797, 0.75839657]"
"[10.458984, 189.66797, 127.00195, 65.302734, 11.689453, 0.75839657]"
"[10.283203, 189.66797, 130.86914, 63.984375, 11.6015625, 0.75839657]"
"[10.107422, 189.66797, 134.38477, 62.9296875, 11.777344, 0.75839657]"
